纬度		经度		角度（北顺）	速度（米/秒）	压强（毫巴）
-0.999		67.989		2.810		180.410		443.607 
-3.000		67.961		4.086		133.381		313.647 
-5.007		67.954		9.127		201.423		694.722 
-9.007		67.954		10.420		302.827		219.945 
-11.993		67.982		9.550		203.253		167.094 
-12.983		67.996		22.828		153.172		196.896 
-14.985		67.949		12.908		255.812		666.667 
-27.942		67.959		23.096		62.138		600.976 
-29.957		67.978		23.354		51.336		521.857 
39.965		68.961		21.189		81.007		511.787 
35.959		68.951		24.189		82.875		455.867 
32.954		68.979		19.743		102.669		573.881 
31.948		68.977		27.163		84.134		471.958 
30.959		68.967		27.084		76.463		503.345 
-2.997		68.987		6.690		244.977		503.299 
-5.002		68.982		4.201		227.503		437.190 
-9.972		68.981		4.010		315.248		559.898 
39.930		69.950		18.042		78.851		509.763 
36.947		69.931		12.059		72.965		430.146 
34.929		69.942		28.789		99.513		487.188 
-0.997		69.979		6.596		64.790		619.266 
-1.995		69.970		6.544		115.296		483.812 
-4.997		69.953		4.177		227.256		652.374 
-11.971		69.976		6.869		244.366		393.185 
39.965		70.978		20.965		80.586		362.814 
1.042		70.986		4.086		313.357		593.963 
-1.042		70.986		4.057		313.631		602.174 
-1.994		70.978		6.503		115.449		477.632 
-3.991		70.991		4.025		134.141		416.824 
-4.993		70.965		2.820		181.661		361.258 
-28.921		70.960		25.212		64.378		761.789 
0.000		71.988		6.509		244.528		592.736 
-4.989		71.968		2.818		181.547		512.531 
33.930		72.942		33.907		110.764		721.447 
-4.031		72.986		2.809		1.147		273.077 
-6.993		72.999		6.476		208.735		248.260 
-28.933		72.947		22.964		71.306		788.525 
6.988		73.993		6.351		63.815		693.968 
-1.040		73.962		6.413		295.807		626.479 
-2.035		73.955		2.798		0.533		605.368 
-4.028		73.974		4.073		46.304		483.176 
-6.988		73.993		8.250		226.420		694.260 
-9.008		73.965		2.855		182.375		690.597 
-28.968		73.982		15.892		28.705		802.294 
2.033		74.982		8.064		313.989		531.481 
1.039		74.988		6.408		295.892		210.424 
-1.039		74.988		6.382		295.927		681.040 
-7.991		74.996		4.122		226.213		453.315 
10.013		75.957		17.560		348.378		474.346 
-1.038		75.962		3.988		314.406		639.399 
-10.013		75.957		6.525		243.650		453.591 
1.038		76.977		2.791		359.789		365.753 
-2.031		76.972		2.793		180.410		349.576 
-10.007		76.990		6.487		243.532		396.170 
-12.991		76.964		3.975		316.628		569.489 
-13.982		76.964		4.210		225.495		553.221 
-10.002		77.972		5.721		181.776		246.285 
-10.975		77.986		5.751		181.941		613.314 
-13.975		77.963		6.389		156.020		605.319 
-14.973		77.965		6.559		242.871		631.831 
-15.978		77.964		10.146		125.436		607.514 
-33.952		77.946		17.399		308.984		766.532 
-34.931		77.944		17.506		309.521		830.214 
8.984		78.976		14.588		347.405		658.333 
2.029		78.989		12.543		332.919		595.082 
-4.017		78.973		6.238		153.729		565.978 
-6.013		78.991		4.024		225.517		505.819 
-9.998		78.996		4.085		225.376		509.684 
-10.971		78.968		2.873		181.710		623.538 
-26.970		78.945		7.082		340.106		730.682 
-33.937		78.969		19.814		317.915		583.994 
-34.915		78.982		21.993		312.681		700.395 
8.981		79.993		10.111		32.652		617.139 
-9.994		79.970		5.715		181.354		273.287 
-10.966		79.992		5.745		181.477		520.330 
-33.924		79.989		24.406		318.948		794.071 
-35.962		79.974		16.108		14.742		548.778 
-36.915		79.940		7.952		4.508		731.250 
4.014		80.980		8.873		341.101		240.909 
-7.010		80.992		3.947		135.470		589.072 
-9.991		80.987		6.309		154.683		221.167 
-11.987		80.989		2.888		181.360		393.991 
-34.953		80.983		20.339		338.426		442.336 
-35.950		80.962		16.045		14.096		408.098 
-37.941		80.973		4.059		3.880		802.198 
-39.950		80.976		21.587		11.768		993.108 
5.009		81.971		16.410		328.734		513.104 
2.027		81.989		7.915		314.817		227.896 
-8.013		81.985		3.952		315.594		275.600 
-9.988		81.956		6.315		154.572		504.607 
-11.006		81.984		6.251		117.178		704.276 
-24.968		81.998		20.305		80.485		502.258 
-34.944		81.954		20.419		337.933		497.917 
-36.957		81.995		15.176		37.944		407.879 
-37.931		81.987		20.607		11.233		695.640 
-38.924		81.976		20.645		3.227		842.171 
-39.940		81.962		21.114		3.301		766.949 
5.008		82.970		14.048		322.993		489.321 
-2.027		82.983		41.555		222.404		566.763 
-3.019		82.980		2.791		180.222		608.140 
-5.008		82.970		7.884		315.228		328.491 
-6.006		82.963		12.467		296.705		148.420 
-24.963		82.961		17.444		79.026		389.009 
-33.958		82.970		15.095		351.288		705.263 
-34.936		82.979		25.051		334.953		491.105 
-35.933		82.987		24.407		341.605		352.076 
-36.950		82.992		19.790		2.402		347.096 
-37.922		82.999		20.542		10.539		425.739 
-38.916		82.944		24.730		2.533		894.762 
-39.931		82.946		21.091		2.584		631.599 
5.007		83.967		7.929		315.008		191.139 
-2.026		83.977		23.625		135.044		627.607 
-5.007		83.967		6.245		333.727		365.021 
-8.010		83.994		3.958		135.548		420.000 
-8.972		83.987		3.965		135.674		556.109 
-26.934		83.975		6.513		300.603		747.514 
-34.931		83.946		24.090		340.695		884.014 
-35.927		83.967		24.500		341.050		388.811 
-36.944		83.987		16.192		11.983		312.500 
-37.917		83.950		9.444		115.080		374.727 
-38.910		83.970		17.686		20.913		542.726 
-39.925		83.989		18.046		20.575		658.232 
-2.026		84.968		3.937		135.040		456.191 
-6.004		84.959		3.964		44.872		524.105 
-11.001		84.982		3.991		135.904		501.807 
-37.912		84.959		11.978		47.423		334.793 
-38.972		84.993		17.615		20.256		410.317 
-39.920		84.969		17.954		19.952		473.265 
-5.006		85.957		10.056		123.853		700.311 
-11.000		85.994		3.999		135.815		699.394 
-38.970		85.958		13.712		25.347		462.481 
-39.918		85.949		17.866		19.331		414.204 
11.977		87.008		12.067		44.137		438.390 
7.004		87.045		6.242		296.824		278.680 
-6.004		87.044		11.878		135.203		494.303 
-8.008		87.001		11.315		179.916		195.663 
-9.983		87.004		6.275		117.069		436.694 
-11.000		87.006		8.017		135.720		482.613 
-11.977		87.008		2.884		179.875		541.400 
-38.970		87.042		16.734		9.568		437.069 
-39.918		87.051		9.632		64.156		401.806 
22.980		88.038		11.785		74.190		767.476 
13.996		88.039		12.201		43.955		702.632 
8.009		88.003		6.295		333.943		509.951 
7.005		88.044		3.956		315.393		175.915 
5.006		88.037		6.245		243.338		666.429 
-8.009		88.003		6.269		116.864		260.629 
-11.978		88.025		6.312		117.261		478.612 
-38.972		88.007		23.406		28.562		689.310 
-39.920		88.031		18.781		26.474		532.769 
22.982		89.031		14.569		77.146		561.525 
13.997		89.020		12.242		44.104		262.335 
11.979		89.042		10.370		33.298		638.391 
9.984		89.022		8.563		0.521		333.732 
8.972		89.013		5.681		0.467		338.191 
8.010		89.006		5.658		0.416		331.785 
7.005		89.044		6.271		333.940		320.533 
6.005		89.038		3.947		315.326		492.068 
0.000		89.022		6.231		243.465		660.383 
-8.972		89.013		4.003		135.270		346.849 
-9.984		89.022		8.032		135.371		546.583 
24.963		90.039		7.194		204.958		649.389 
23.969		90.006		14.649		76.972		607.754 
22.935		90.024		17.395		79.136		554.814 
21.964		90.045		20.155		80.696		735.246 
9.986		90.032		9.050		18.749		703.942 
3.019		90.020		3.956		225.113		249.502 
-6.006		90.037		3.945		44.667		355.505 
-7.007		90.045		2.818		359.489		279.852 
-8.011		90.009		2.829		179.418		220.099 
-8.973		90.020		6.310		116.863		269.514 
-9.986		90.032		4.027		135.240		720.032 
-11.004		90.046		8.925		108.890		633.625 
-31.935		90.047		3.613		357.837		765.310 
24.968		91.002		21.251		71.667		614.645 
21.969		91.032		17.427		79.214		654.021 
6.007		91.038		7.889		315.351		545.084 
3.019		91.015		3.963		225.188		199.446 
2.027		91.011		6.260		243.530		543.902 
-3.019		91.015		6.230		26.408		468.224 
-7.008		91.003		4.000		134.906		315.207 
-8.975		91.029		8.925		108.703		400.631 
-9.988		91.044		8.939		108.781		553.125 
-30.956		91.032		4.443		37.446		869.350 
-31.942		91.033		4.488		36.968		663.143 
25.930		92.019		14.847		76.603		791.375 
17.992		92.004		27.701		39.802		706.026 
16.971		92.016		13.003		62.252		568.026 
4.014		92.020		6.291		243.543		157.585 
-6.009		92.040		4.000		134.745		444.435 
-9.991		92.013		6.249		62.999		615.534 
-11.987		92.011		9.002		108.929		525.429 
-12.970		92.036		6.417		117.151		586.337 
-29.938		92.048		7.001		356.794		828.328 
-31.950		92.020		4.466		36.678		516.525 
30.917		93.036		14.060		58.828		404.825 
25.938		93.048		35.074		67.128		553.380 
23.936		93.025		32.518		77.922		534.361 
-1.036		93.004		2.787		359.863		625.292 
-7.012		93.016		10.258		145.742		676.772 
30.928		94.017		18.818		54.523		301.757 
7.975		94.000		6.259		296.717		644.595 
7.015		94.027		8.874		288.384		372.619 
6.013		94.009		8.877		288.340		664.536 
0.000		94.005		6.296		116.283		515.667 
30.942		95.057		21.462		59.109		316.764 
24.951		95.032		23.587		81.233		513.582 
23.955		95.004		42.306		75.932		674.933 
20.937		95.036		22.789		65.147		568.080 
17.964		95.047		12.018		74.907		602.358 
8.988		95.045		6.280		334.736		427.732 
7.978		95.018		6.271		296.650		700.000 
7.018		95.042		7.905		315.405		597.463 
6.015		95.021		12.552		296.490		210.725 
4.019		95.036		6.286		296.348		375.931 
3.024		95.025		6.291		296.299		274.433 
0.000		95.011		10.163		236.716		688.158 
-1.037		95.013		14.421		258.872		201.639 
-6.015		95.021		4.039		134.330		589.842 
-31.928		95.052		9.826		112.620		567.396 
27.922		96.037		9.017		111.145		610.847 
20.947		96.032		25.614		67.866		616.580 
12.006		96.040		5.790		2.380		196.804 
10.981		96.046		2.877		2.178		681.015 
10.007		96.010		8.588		1.990		715.054 
8.992		96.023		14.435		281.125		159.589 
7.021		96.014		10.113		303.759		662.332 
6.018		96.038		12.585		296.409		405.940 
4.021		96.003		6.304		296.268		533.753 
3.025		96.037		7.931		314.757		367.685 
2.031		96.028		10.090		326.086		354.408 
1.038		96.023		3.995		45.647		429.592 
-5.018		96.019		15.194		248.449		395.384 
-32.946		96.009		7.317		121.366		488.662 
-33.968		96.026		7.380		121.742		415.080 
26.955		97.046		76.424		181.154		642.500 
25.932		97.041		41.361		250.668		535.665 
20.958		97.032		28.529		70.051		584.167 
19.957		97.050		18.939		70.254		506.489 
18.964		97.023		17.860		79.456		474.234 
17.982		97.049		14.986		77.700		490.157 
12.998		97.035		13.300		28.420		290.000 
11.966		97.033		10.669		35.156		248.790 
10.987		97.036		9.236		20.503		744.393 
10.013		97.043		8.939		343.520		633.228 
8.997		97.006		10.104		327.462		464.286 
6.979		97.037		11.882		315.294		372.630 
6.021		97.013		6.312		296.311		352.722 
4.023		97.021		6.325		296.174		288.018 
3.027		97.007		3.974		314.656		393.638 
2.032		97.044		7.960		314.533		308.678 
-5.021		97.038		12.635		243.755		162.907 
-31.960		97.060		9.981		137.750		712.172 
-34.965		97.030		7.517		121.927		564.140 
31.920		98.007		40.271		78.095		345.430 
30.933		98.032		17.337		64.401		346.150 
22.957		98.026		15.282		77.035		776.774 
20.971		98.037		23.306		65.471		538.976 
19.968		98.048		23.786		81.719		641.636 
18.975		98.013		19.008		70.486		634.175 
11.973		98.032		10.718		35.436		526.750 
10.993		98.031		4.185		46.158		703.947 
6.984		98.019		14.068		306.842		521.867 
5.024		98.016		6.341		296.136		264.518 
4.025		98.044		11.932		314.701		211.942 
3.028		98.029		10.213		303.141		199.342 
1.039		98.012		10.250		303.000		353.107 
-2.033		98.018		12.734		244.019		255.408 
-4.025		98.044		77.564		130.861		513.534 
-5.024		98.016		3.973		225.151		326.756 
-6.025		98.040		6.256		205.908		402.109 
-7.991		98.004		3.965		224.593		680.678 
-33.945		98.031		13.018		108.236		536.364 
30.953		99.037		24.616		80.175		518.777 
21.947		99.046		32.821		83.461		392.571 
19.981		99.051		23.954		81.702		417.284 
12.967		99.046		8.519		46.316		623.982 
11.000		99.032		5.769		2.894		748.939 
4.028		99.026		10.233		303.110		253.467 
3.030		99.009		9.073		287.871		192.794 
2.035		99.045		11.869		283.559		193.632 
0.000		99.035		6.423		244.205		213.786 
-2.035		99.045		4.004		45.741		247.038 
-3.030		99.009		3.994		225.581		565.582 
-34.946		99.014		12.845		128.178		554.025 
-35.944		99.018		15.506		121.918		789.735 
-36.962		99.030		13.360		109.127		698.443 
12.976		100.014		12.863		46.574		741.846 
11.989		100.048		12.178		17.286		657.709 
11.008		100.040		8.664		3.146		290.356 
9.986		100.033		6.292		335.260		390.726 
9.015		100.035		2.857		2.575		715.614 
8.002		100.039		6.273		334.626		436.851 
6.993		100.001		10.111		326.852		687.500 
4.985		100.035		9.101		287.810		446.040 
3.033		100.043		8.853		341.691		179.367 
1.040		100.023		6.442		295.697		232.731 
0.000		100.020		9.165		252.232		206.199 
-4.031		100.014		6.406		244.163		607.786 
-6.993		100.001		6.267		205.679		658.429 
18.965		101.016		18.060		46.391		727.174 
12.986		101.037		15.231		39.342		626.389 
11.998		101.018		12.211		17.599		558.714 
10.969		101.002		9.342		21.679		397.508 
9.993		101.043		6.293		335.292		256.966 
8.975		101.039		6.283		334.942		379.984 
8.008		101.042		6.276		334.621		699.725 
5.992		101.014		10.279		303.069		385.133 
4.989		101.032		9.153		287.703		256.256 
3.988		101.007		8.021		314.305		317.020 
3.035		101.037		8.038		314.136		299.568 
2.037		101.023		4.029		313.971		328.553 
1.041		101.015		6.478		295.562		392.454 
0.000		101.012		6.318		207.619		154.625 
-1.041		101.015		12.115		226.155		232.917 
-4.989		101.032		8.007		225.511		362.867 
21.945		102.034		33.607		83.372		397.373 
20.980		102.014		24.584		81.558		426.282 
13.991		102.047		20.568		30.187		724.528 
12.996		102.018		16.284		25.583		654.595 
10.001		102.012		8.633		3.307		521.053 
7.004		102.009		14.243		306.346		531.915 
5.997		102.019		8.017		314.555		617.297 
4.993		102.035		10.345		302.787		226.935 
3.991		102.009		11.251		181.291		217.893 
1.042		102.014		12.164		313.664		321.831 
0.000		102.011		6.534		244.613		202.338 
-1.042		102.014		8.890		199.028		227.077 
-3.991		102.009		2.813		358.687		264.420 
-7.004		102.009		36.500		201.450		373.837 
21.963		103.030		10.049		70.470		668.564 
20.948		103.047		21.815		80.568		654.255 
12.959		103.003		17.892		34.539		400.235 
11.971		103.024		12.280		18.261		600.000 
10.987		103.003		7.992		315.719		197.849 
10.010		103.037		6.299		335.325		471.887 
7.975		103.021		8.016		314.878		430.218 
4.997		103.047		6.500		295.471		693.296 
3.995		103.019		12.115		313.991		182.092 
2.994		103.045		9.303		287.433		337.554 
0.000		103.017		20.993		262.327		277.739 
-0.997		103.021		10.506		237.783		188.830 
-2.994		103.045		4.051		226.224		389.390 
13.968		104.039		15.699		78.393		666.463 
12.972		104.049		20.606		30.831		430.926 
11.982		104.017		19.039		22.909		531.093 
9.972		104.019		8.944		344.149		450.088 
3.998		104.037		6.556		295.241		626.240 
2.997		104.013		6.571		295.184		477.065 
0.998		104.036		4.094		313.235		466.667 
-1.997		104.046		13.173		244.860		363.418 
-2.997		104.013		4.159		312.701		217.986 
-6.007		104.005		13.045		244.587		381.648 
-7.016		104.049		14.137		216.879		694.415 
-38.949		104.062		20.424		104.456		594.404 
21.953		105.039		32.518		77.343		525.101 
12.983		105.004		21.148		13.418		677.844 
11.993		105.018		18.093		14.437		488.798 
11.008		105.038		11.621		4.406		260.073 
9.982		105.012		5.774		3.983		290.814 
9.007		105.046		6.302		334.880		486.321 
