-2194804.085	8903820.008	2194804.085	-4355.561917	-2016.838352	4355.561917		1474305.776	8122781.771	4701182.461	-5465.603756	-805.9417663	3294.878592
-2199159.125	8901801.053	2199159.125	-4354.51751	-2021.071063	4354.51751		1468839.83	8121973.942	4704476.247	-5466.287971	-809.7176215	3292.692472
-2203513.119	8899777.866	2203513.119	-4353.471073	-2025.302647	4353.471073		1463373.201	8121162.336	4707767.845	-5466.969624	-813.4929894	3290.504885
-2207866.066	8897750.448	2207866.066	-4352.422608	-2029.533103	4352.422608		1457905.892	8120346.956	4711057.256	-5467.648717	-817.2678683	3288.315834
-2212217.964	8895718.8	2212217.964	-4351.372115	-2033.762429	4351.372115		1452437.904	8119527.801	4714344.477	-5468.325247	-821.0422565	3286.125318
-2216568.81	8893682.924	2216568.81	-4350.319594	-2037.990622	4350.319594		1446969.242	8118704.871	4717629.506	-5468.999217	-824.8161524	3283.933339
-2220918.602	8891642.82	2220918.602	-4349.265047	-2042.217681	4349.265047		1441499.907	8117878.169	4720912.343	-5469.670624	-828.5895543	3281.739897
-2225267.339	8889598.489	2225267.339	-4348.208473	-2046.443605	4348.208473		1436029.902	8117047.692	4724192.985	-5470.33947	-832.3624606	3279.544995
-2229615.018	8887549.933	2229615.018	-4347.149875	-2050.66839	4347.149875		1430559.229	8116213.444	4727471.432	-5471.005753	-836.1348696	3277.348633
-2233961.638	8885497.152	2233961.638	-4346.089251	-2054.892035	4346.089251		1425087.891	8115375.423	4730747.682	-5471.669475	-839.9067796	3275.150811
-2238307.196	8883440.149	2238307.196	-4345.026604	-2059.114539	4345.026604		1419615.891	8114533.63	4734021.733	-5472.330634	-843.6781891	3272.951532
-2242651.691	8881378.924	2242651.691	-4343.961933	-2063.335899	4343.961933		1414143.231	8113688.067	4737293.585	-5472.98923	-847.4490964	3270.750796
-2246995.119	8879313.477	2246995.119	-4342.895239	-2067.556114	4342.895239		1408669.913	8112838.732	4740563.234	-5473.645264	-851.2194997	3268.548604
-2251337.48	8877243.812	2251337.48	-4341.826523	-2071.775181	4341.826523		1403195.941	8111985.628	4743830.681	-5474.298735	-854.9893976	3266.344958
-2255678.772	8875169.927	2255678.772	-4340.755785	-2075.9931	4340.755785		1397721.316	8111128.754	4747095.924	-5474.949644	-858.7587882	3264.139858
-2260018.991	8873091.826	2260018.991	-4339.683027	-2080.209867	4339.683027		1392246.042	8110268.11	4750358.96	-5475.597989	-862.52767	3261.933305
-2264358.137	8871009.508	2264358.137	-4338.608249	-2084.425481	4338.608249		1386770.121	8109403.698	4753619.79	-5476.243771	-866.2960413	3259.725301
-2268696.207	8868922.975	2268696.207	-4337.531451	-2088.63994	4337.531451		1381293.556	8108535.518	4756878.411	-5476.88699	-870.0639005	3257.515847
-2273033.199	8866832.228	2273033.199	-4336.452635	-2092.853243	4336.452635		1375816.348	8107663.571	4760134.821	-5477.527645	-873.8312459	3255.304943
-2277369.111	8864737.269	2277369.111	-4335.3718	-2097.065387	4335.3718		1370338.501	8106787.856	4763389.02	-5478.165736	-877.5980758	3253.092591
-2281703.942	8862638.098	2281703.942	-4334.288947	-2101.276371	4334.288947		1364860.018	8105908.375	4766641.006	-5478.801264	-881.3643887	3250.878792
-2286037.689	8860534.717	2286037.689	-4333.204078	-2105.486192	4333.204078		1359380.9	8105025.127	4769890.777	-5479.434228	-885.1301828	3248.663546
-2290370.349	8858427.126	2290370.349	-4332.117193	-2109.694849	4332.117193		1353901.15	8104138.114	4773138.332	-5480.064628	-888.8954566	3246.446856
-2294701.922	8856315.327	2294701.922	-4331.028292	-2113.90234	4331.028292		1348420.771	8103247.337	4776383.67	-5480.692464	-892.6602083	3244.228721
-2299032.405	8854199.322	2299032.405	-4329.937376	-2118.108663	4329.937376		1342939.766	8102352.794	4779626.789	-5481.317736	-896.4244364	3242.009144
-2303361.796	8852079.11	2303361.796	-4328.844447	-2122.313817	4328.844447		1337458.137	8101454.488	4782867.688	-5481.940443	-900.1881392	3239.788125
-2307690.093	8849954.694	2307690.093	-4327.749503	-2126.517798	4327.749503		1331975.886	8100552.418	4786106.365	-5482.560586	-903.951315	3237.565665
-2312017.295	8847826.075	2312017.295	-4326.652547	-2130.720606	4326.652547		1326493.016	8099646.585	4789342.819	-5483.178164	-907.7139622	3235.341765
-2316343.398	8845693.253	2316343.398	-4325.553579	-2134.922239	4325.553579		1321009.531	8098736.99	4792577.048	-5483.793177	-911.4760791	3233.116427
-2320668.401	8843556.231	2320668.401	-4324.452599	-2139.122694	4324.452599		1315525.431	8097823.633	4795809.051	-5484.405626	-915.2376641	3230.889651
-2324992.302	8841415.008	2324992.302	-4323.349608	-2143.321971	4323.349608		1310040.72	8096906.515	4799038.827	-5485.015509	-918.9987157	3228.661438
-2329315.1	8839269.587	2329315.1	-4322.244607	-2147.520066	4322.244607		1304555.401	8095985.636	4802266.373	-5485.622827	-922.759232	3226.431791
-2333636.791	8837119.969	2333636.791	-4321.137596	-2151.716978	4321.137596		1299069.475	8095060.997	4805491.69	-5486.22758	-926.5192115	3224.200709
-2337957.374	8834966.154	2337957.374	-4320.028577	-2155.912706	4320.028577		1293582.947	8094132.598	4808714.774	-5486.829768	-930.2786525	3221.968193
-2342276.847	8832808.143	2342276.847	-4318.91755	-2160.107247	4318.91755		1288095.817	8093200.44	4811935.626	-5487.42939	-934.0375535	3219.734246
-2346595.208	8830645.939	2346595.208	-4317.804515	-2164.300599	4317.804515		1282608.089	8092264.523	4815154.242	-5488.026446	-937.7959126	3217.498867
-2350912.456	8828479.543	2350912.456	-4316.689473	-2168.492761	4316.689473		1277119.765	8091324.848	4818370.623	-5488.620937	-941.5537284	3215.262058
-2355228.587	8826308.954	2355228.587	-4315.572425	-2172.683731	4315.572425		1271630.848	8090381.416	4821584.766	-5489.212862	-945.3109992	3213.023821
-2359543.6	8824134.175	2359543.6	-4314.453372	-2176.873507	4314.453372		1266141.34	8089434.226	4824796.67	-5489.80222	-949.0677232	3210.784155
-2363857.493	8821955.208	2363857.493	-4313.332314	-2181.062087	4313.332314		1260651.244	8088483.28	4828006.334	-5490.389013	-952.823899	3208.543063
-2368170.264	8819772.052	2368170.264	-4312.209251	-2185.249469	4312.209251		1255160.563	8087528.578	4831213.756	-5490.973239	-956.5795248	3206.300545
-2372481.911	8817584.709	2372481.911	-4311.084186	-2189.435652	4311.084186		1249669.298	8086570.121	4834418.934	-5491.5549	-960.334599	3204.056602
-2376792.431	8815393.181	2376792.431	-4309.957117	-2193.620633	4309.957117		1244177.454	8085607.909	4837621.868	-5492.133993	-964.08912	3201.811236
-2381101.824	8813197.468	2381101.824	-4308.828047	-2197.804411	4308.828047		1238685.031	8084641.943	4840822.556	-5492.71052	-967.8430861	3199.564448
-2385410.087	8810997.572	2385410.087	-4307.696975	-2201.986984	4307.696975		1233192.034	8083672.223	4844020.997	-5493.284481	-971.5964957	3197.316238
-2389717.217	8808793.494	2389717.217	-4306.563902	-2206.168349	4306.563902		1227698.463	8082698.75	4847217.188	-5493.855875	-975.3493472	3195.066607
-2394023.214	8806585.236	2394023.214	-4305.42883	-2210.348506	4305.42883		1222204.323	8081721.525	4850411.129	-5494.424701	-979.1016389	3192.815558
-2398328.074	8804372.798	2398328.074	-4304.291758	-2214.527452	4304.291758		1216709.615	8080740.547	4853602.819	-5494.990961	-982.8533691	3190.56309
-2402631.797	8802156.181	2402631.797	-4303.152687	-2218.705185	4303.152687		1211214.342	8079755.818	4856792.255	-5495.554654	-986.6045363	3188.309205
-2406934.379	8799935.388	2406934.379	-4302.011618	-2222.881704	4302.011618		1205718.506	8078767.338	4859979.437	-5496.11578	-990.3551389	3186.053904
-2411235.819	8797710.418	2411235.819	-4300.868553	-2227.057007	4300.868553		1200222.111	8077775.108	4863164.362	-5496.674338	-994.105175	3183.797189
-2415536.115	8795481.274	2415536.115	-4299.72349	-2231.231091	4299.72349		1194725.159	8076779.128	4866347.031	-5497.230329	-997.8546433	3181.539059
-2419835.265	8793247.956	2419835.265	-4298.576432	-2235.403956	4298.576432		1189227.651	8075779.399	4869527.44	-5497.783752	-1001.603542	3179.279517
-2424133.267	8791010.466	2424133.267	-4297.427378	-2239.575598	4297.427378		1183729.592	8074775.921	4872705.589	-5498.334608	-1005.351869	3177.018563
-2428430.119	8788768.805	2428430.119	-4296.27633	-2243.746017	4296.27633		1178230.983	8073768.695	4875881.477	-5498.882896	-1009.099624	3174.756199
-2432725.819	8786522.975	2432725.819	-4295.123288	-2247.915211	4295.123288		1172731.827	8072757.722	4879055.101	-5499.428616	-1012.846804	3172.492425
-2437020.365	8784272.975	2437020.365	-4293.968253	-2252.083177	4293.968253		1167232.127	8071743.002	4882226.461	-5499.971768	-1016.593408	3170.227242
-2441313.755	8782018.809	2441313.755	-4292.811225	-2256.249914	4292.811225		1161731.884	8070724.536	4885395.555	-5500.512353	-1020.339434	3167.960653
-2445605.987	8779760.476	2445605.987	-4291.652206	-2260.41542	4291.652206		1156231.103	8069702.323	4888562.382	-5501.050369	-1024.084881	3165.692657
-2449897.059	8777497.978	2449897.059	-4290.491195	-2264.579693	4290.491195		1150729.785	8068676.366	4891726.94	-5501.585817	-1027.829746	3163.423256
-2454186.969	8775231.317	2454186.969	-4289.328195	-2268.742731	4289.328195		1145227.932	8067646.664	4894889.228	-5502.118697	-1031.574029	3161.152451
-2458475.715	8772960.493	2458475.715	-4288.163204	-2272.904532	4288.163204		1139725.548	8066613.218	4898049.244	-5502.649008	-1035.317728	3158.880243
-2462763.294	8770685.508	2462763.294	-4286.996224	-2277.065095	4286.996224		1134222.635	8065576.029	4901206.988	-5503.176751	-1039.060841	3156.606633
-2467049.706	8768406.363	2467049.706	-4285.827257	-2281.224418	4285.827257		1128719.195	8064535.097	4904362.457	-5503.701926	-1042.803366	3154.331623
-2471334.948	8766123.06	2471334.948	-4284.656301	-2285.382499	4284.656301		1123215.232	8063490.422	4907515.65	-5504.224532	-1046.545302	3152.055212
