-1001930.962	6236764.198	1028717.43
-1002062.161	6236777.909	1028914.132
-1002294.486	6237029.977	1029197.894
-1002548.519	6237264.99	1029456.253
-1002689.157	6237320.692	1029679.97
-1002917.475	6237532.767	1029950.572
-1003127.926	6237697.492	1030201.825
-1003300.481	6237805.161	1030430.099
-1003553.429	6238097.909	1030729.899
-1003698.281	6238136.035	1030938.267
-1003908.346	6238264.311	1031174.769
-1004161.569	6238516.081	1031483.311
-1004376.426	6238738.532	1031750.192
-1004778.398	6239523.785	1032192.878
-1004800.124	6239141.503	1032299.443
-1004992.665	6239176.193	1032509.873
-1005244.354	6239483.291	1032812.115
-1005441.127	6239587.965	1033058.252
-1005696.816	6239874.184	1033368.572
-1005893.21	6239980.173	1033606.759
-1006089.347	6240087.847	1033847.682
-1006311.139	6240321.258	1034120.289
-1006552.295	6240528.583	1034395.374
-1006764.124	6240716.383	1034699.856
-1006982.702	6240841.497	1034934.664
-1007174.672	6240914.801	1035169.976
-1007429.359	6241244.406	1035490.852
-1007663.388	6241382.162	1035766.168
-1007940.72	6241743.649	1036089.781
-1008110.828	6241799.114	1036329.702
-1008312.837	6241908.779	1036578.727
-1008541.711	6242105.219	1036858.843
-1010441.221	6247562.251	1038760.947
-1008975.205	6242433.688	1037424.582
-1009230.309	6242660.502	1037695.991
-1008900.666	6241059.813	1037433.86
-1009683.603	6243029.276	1038272.227
-1009902.434	6243136.149	1038524.789
-1010157.646	6243377.483	1038825.342
-1010385.961	6243555.684	1039127.845
-1010559.412	6243611.259	1039350.09
-1010807.144	6243808.617	1039651.949
-1011075.001	6244090.643	1039968.475
-1011253.182	6244160.024	1040215.189
-1011546.427	6244462.875	1040542.673
-1011810.333	6244749.954	1040851.62
-1011968.207	6244700.541	1041070.479
-1012247.589	6244973.953	1041400.325
-1012473.896	6245201.898	1041710.029
-1012533.313	6244700.86	1041786.1
-1012995.034	6245642.631	1042311.57
-1013122.956	6245536.243	1042508.987
-1013391.76	6245756.322	1042820.502
-1013692.248	6246125.326	1043182.564
-1013911.238	6246274.051	1043461.808
-1014171.552	6246485.038	1043767.255
-1014436.144	6246743.164	1044070.563
-1014461.956	6246224.747	1044153.226
-1014921.617	6247121.446	1044682.654
-1015143.25	6247181.941	1044948.531
-1015384.665	6247326.467	1045241.876
-1015645.091	6247601.584	1045559.695
-1015978.198	6248036.942	1045940.362
-1016102.521	6247858.862	1046138.275
-1016368.375	6248041.538	1046445.528
-1016637.254	6248298.067	1046781.61
-1016847.065	6248438.603	1047076.622
-1017146.588	6248692.42	1047404.193
-1017394.789	6248914.382	1047719.789
-1017635.767	6249016.82	1048006.256
-1017838.048	6249127.071	1048276.934
-1018106.51	6249310.286	1048588.715
-1018373.742	6249604.131	1048942.379
-1018582.061	6249621.513	1049192.773
-1018904.044	6249899.237	1049534.954
-1019052.394	6249825.789	1049767.73
-1019389.826	6250237.388	1050175.208
-1019691.356	6250626.723	1050538.648
-1019507.881	6249399.483	1050424.793
-1020170.432	6250868.24	1051146.128
-1020453.301	6251118.241	1051470.357
-1020758.014	6251454.58	1051835.045
-1020961.76	6251401.992	1052075.701
-1021177.992	6251428.026	1052377.064
-1021476.371	6251765.388	1052743.205
-1021815.361	6252145.037	1053104.772
-1022010.283	6252162.01	1053390.741
-1022298.887	6252431.531	1053738.766
-1022566.358	6252581.85	1054050.678
-1022831.686	6252754.662	1054381.566
-1023132.127	6253082.354	1054747.043
-1023402.205	6253278.82	1055070.16
-1023675.134	6253471.307	1055421.044
-1023953.385	6253666.241	1055762.053
-1024136.782	6253599.634	1055997.788
-1024460.816	6253991.385	1056376.261
-1024611.261	6253830.803	1056609.004
-1024946.354	6254159.554	1057005.179
-1025350.16	6254734.149	1057448.514
-1025670.01	6255053.382	1057831.721
-1025798.825	6254866.587	1058038.119
-1026098.334	6255078.761	1058383.348
-1026399.828	6255314.113	1058731.38
-1026650.183	6255447.374	1059076.163
-1027071.966	6256091.815	1059544.594
-1027188.476	6255837.604	1059737.043
-1027514.426	6256144.418	1060119.394
-1027826.134	6256345.707	1060466.796
-1027800.529	6255698.184	1060536.629
-1028269.1	6256427.887	1061068.024
-1028646.906	6256925.326	1061503.254
-1028924.522	6257006.723	1061820.162
-1029177.777	6257153.384	1062160.781
-1029403.495	6257184.071	1062439.126
-1029799.759	6257723.453	1062908.587
-1030062.329	6257809.063	1063228.305
-1030319.531	6257957.304	1063580.783
-1030631.991	6258141.468	1063916.464
-1030799.009	6258048.46	1064172.97
-1031293.376	6258827.76	1064726.643
-1031451.13	6258652.229	1064949.064
-1031868.414	6259255.87	1065435.73
-1032140.013	6259306.601	1065774.278
-1032371.234	6259306.818	1066061.161
-1032670.65	6259591.312	1066448.365
-1032848.804	6259399.622	1066681.796
-1033276.185	6259990.619	1067172.571
-1033628.636	6260358.59	1067579.282
-1033826.07	6260278.972	1067860.145
-1034169.196	6260544.366	1068262.048
-1034727.399	6261501.808	1068869.407
-1034788.905	6260989.974	1069007.809
-1035055.235	6261146.831	1069350.008
-1035252.165	6261038.489	1069628.891
-1038772.162	6270585.086	1073104.581
-1035981.175	6261825.261	1070498.534
-1036301.778	6262018.177	1070869.575
-1036568.873	6262155.374	1071213.499
-1036883.872	6262341.67	1071586.794
-1037178.717	6262513.867	1071964.715
-1037595.724	6263084.276	1072433.262
-1037785.673	6262866.612	1072689.722
-1038090.914	6263093.861	1073090.889
-1038435.427	6263317.268	1073456.055
-1038715.206	6263481.658	1073828.174
-1038964.904	6263533.732	1074170.151
-1039302.787	6263819.913	1074579.373
-1039618.859	6264001.57	1074945.926
-1040024.509	6264413.082	1075413.709
-1040259.557	6264412.882	1075727.262
-1040638.348	6264841.917	1076193.591
-1040900.367	6264862.194	1076524.302
-1040983.159	6264369.611	1076669.986
-1041635.808	6265570.666	1077382.366
-1042044.888	6266039.181	1077865.422
-1042258.793	6265900.979	1078151.791
-1042495.66	6265893.964	1078468.702
-1042802.178	6266070.948	1078883.066
-1043168.352	6266390.628	1079299.169
-1043445.228	6266466.498	1079639.738
-1043722.768	6266551.559	1079981.963
-1044146.605	6267000.145	1080480.493
-1044456.329	6267152.398	1080850.264
-1044824.272	6267478.425	1081284.185
-1045071.541	6267503.855	1081634.811
-1045390.861	6267674.428	1082007.682
-1046134.36	6269012.034	1082817.195
-1046094.875	6268171.595	1082863.383
-1046403.007	6268328.606	1083269.694
-1046738.49	6268546.257	1083650.675
-1047034.62	6268667.165	1084039.337
-1047377.122	6268851.075	1084431.51
-1047496.534	6268443.878	1084630.48
-1048098.044	6269425.119	1085291.115
-1048980.024	6271159.53	1086246.912
-1048755.49	6269766.561	1086112.986
-1049143.632	6270171.586	1086589.899
-1049424.386	6270218.757	1086950.809
-1049686.786	6270224.599	1087265.089
-1050030.068	6270438.463	1087698.082
-1050523.925	6271066.096	1088269.468
-1050807.485	6271114.141	1088615.984
-1050331.92	6269020.871	1088266.591
-1051607.894	6271862.611	1089578.399
-1051847.254	6271751.067	1089886.655
-1052126.912	6271815.499	1090272.168
-1052480.876	6272016.465	1090682.791
-1052972.189	6272606.218	1091250.387
-1053255.638	6272673.285	1091617.1
-1053528.331	6272629.645	1091939.608
-1053934.827	6273024.375	1092448.578
-1054199.502	6273010.592	1092774.606
-1054644.708	6273474.585	1093321.441
-1054987.077	6273641.987	1093708.239
-1055260.336	6273682.251	1094092.433
-1055640.06	6273908.08	1094530.012
-1055868.412	6273825.46	1094856.628
-1056430.191	6274574.47	1095481.929
-1056532.495	6274097.901	1095687.39
-1057153.167	6275028.78	1096364.438
-1057726.963	6275827.818	1097002.787
-1057807.985	6275248.318	1097167.844
-1058279.317	6275770.744	1097727.855
-1058532.018	6275702.625	1098069.801
-1058845.42	6275782.387	1098465.833
-1059228.998	6276023.092	1098927.927
-1059624.415	6276381.2	1099407.949
-1059892.017	6276278.297	1099756.358
-1060280.307	6276519.355	1100209.293
-1060655.29	6276798.623	1100684.529
-1061045.234	6277087.02	1101150.937
-1061402.392	6277245.692	1101581.548
-1061760.232	6277419.603	1102016.191
-1062226.84	6277955.984	1102573.295
-1062587.959	6278086.967	1102998.017
-1062472.544	6277045.103	1103009.351
-1063285.751	6278432.797	1103870.277
-1063473.347	6278143.398	1104152.214
-1063997.632	6278730.567	1104733.677
-1064410.444	6279074.464	1105255.158
-1065771.817	6282006.72	1106678.044
-1064279.846	6277104.578	1105332.037
-1065564.952	6279761.586	1106649.237
-1065777.031	6279577.728	1106974.278
-1066257.283	6280063.105	1107532.801
-1066731.969	6280542.888	1108099.935
-1067051.71	6280575.455	1108471.179
-1067444.29	6280809.868	1108960.942
-1067967.997	6281400.452	1109574.957
-1068141.626	6281054.475	1109822.269
-1068558.937	6281354.893	1110333.078
-1068989.435	6281641.067	1110837.722
-1069285.799	6281656.803	1111237.365
-1069802.727	6282260.883	1111850.627
-1070057.098	6282062.973	1112186.736
-1070506.071	6282441.133	1112698
-1071024.66	6283008.196	1113301.387
-1071204.821	6282689.945	1113587.236
-1071754.122	6283258.9	1114189.308
-1071994.57	6283144.437	1114548.608
-1072646.03	6284010.908	1115282.538
-1072832.891	6283705.691	1115542.462
-1073340.731	6284233.939	1116144.073
-1073660.934	6284244.966	1116547.178
-1074037.76	6284390.572	1117029.547
-1074417.86	6284543.914	1117496.11
-1074811.869	6284730.815	1117970.323
-1075233.102	6285058.594	1118494.155
-1075622.45	6285224.093	1118979.202
-1076061.334	6285566.944	1119505.075
-1076445.288	6285731.976	1119975.488
-1076855.934	6285962.045	1120460.813
-1077266.274	6286220.951	1120960.732
-1077722.476	6286554.134	1121512.658
-1078094.056	6286653.933	1121980.531
-1078460.965	6286802.934	1122429.548
-1078813.274	6286861.47	1122894.72
-1079310.384	6287294.779	1123442.237
-1079696.306	6287457.19	1123943.9
-1080117.39	6287672.302	1124447.736
-1080542.175	6287960.783	1124959.562
-1080938.262	6288119.344	1125448.133
-1081312.741	6288276.715	1125936.48
-1081815.929	6288687.583	1126511.034
-1081988.298	6288291.51	1126786.973
-1082606.88	6288988.938	1127463.574
-1082992.069	6289187.534	1127972.319
-1083401.215	6289392.886	1128480.984
-1083902.302	6289822.064	1129063.647
-1084256.519	6289849.445	1129515.174
-1084692.403	6290104.912	1130027.782
-1085050.264	6290177.997	1130498.788
-1085491.399	6290438.65	1131028.224
-1085995.688	6290894.892	1131654.591
-1086370.772	6290957.442	1132083.864
-1086924.802	6291509.092	1132742.478
-1087252.76	6291448.14	1133150.759
-1087621.9	6291527.341	1133614.496
-1088213.98	6292182.405	1134311.675
-1088436.296	6291883.57	1134648.552
-1088929.64	6292238.475	1135231.414
-1089354.103	6292468.889	1135745.997
-1089849.982	6292837.262	1136325.442
-1090154.845	6292713.541	1136742.104
-1090735.614	6293346.054	1137405.36
-1091047.117	6293236.751	1137821.809
-1091644.074	6293844.479	1138505.643
-1091868.725	6293546.52	1138858.322
-1092350.498	6293873.025	1139413.469
-1092991.273	6294640.337	1140149.192
-1093194.915	6294246.64	1140458.539
-1093757.019	6294751.771	1141098.656
-1094061.504	6294633.586	1141507.819
-1094696.428	6295352.964	1142230.115
-1095071.804	6295365.936	1142702.002
-1095552.994	6295686.57	1143299.367
-1095960.273	6295840.529	1143785.207
-1096427.37	6296074.778	1144351.797
-1096886.781	6296392.337	1144934.383
-1097291.213	6296484.538	1145421.813
-1097811.238	6296861.668	1146043.2
-1098226.275	6297039.653	1146561.864
-1098742.817	6297430.407	1147180.711
-1099066.799	6297266.22	1147608.271
-1099570.362	6297639.145	1148192.46
-1100156.76	6298217.474	1148901.317
-1100506.259	6298180.909	1149344.083
-1100868.045	6298119.557	1149801.822
-1101400.409	6298549.275	1150433.6
-1101884.898	6298897.348	1151038.526
-1102300.574	6298972.246	1151543.631
-1102831.065	6299347.447	1152176.76
-1103221.584	6299381.711	1152659.812
-1103705.72	6299725.757	1153262.659
-1104134.358	6299832.858	1153791.163
-1104684.332	6300231.988	1154425.738
-1105106.16	6300370.551	1154942.596
-1105567.007	6300555.83	1155511.02
-1106112.463	6301064.768	1156202.96
-1106403.284	6300812.734	1156584.612
-1106981.562	6301291.23	1157248.374
-1107432.136	6301497.413	1157824.286
-1107965.057	6301851.384	1158433.089
-1108358.299	6301894.011	1158953.398
-1108832.166	6302126.848	1159537.661
-1109355.915	6302445.622	1160140.007
-1109789.661	6302616.737	1160682.512
-1110345.146	6303030.178	1161365.503
-1110723.618	6303000.754	1161841.949
-1111322.756	6303551.343	1162544.834
-1111668.412	6303426.617	1162995.887
-1112181.865	6303649.39	1163601.877
-1112739.546	6304171.289	1164280.637
-1113226.694	6304390.377	1164866.43
-1113622.735	6304350.178	1165355.284
-1113890.565	6304074.973	1165775.681
-1114650.64	6304949.379	1166594.06
-1115129.099	6305189.687	1167207.26
-1115587.775	6305358.116	1167785.227
-1116050.514	6305510.795	1168359.377
-1116567.445	6305792.92	1168970.938
-1117027.432	6305974.386	1169539.288
-1117626.599	6306459.397	1170246.892
-1118103.005	6306627.271	1170813.759
-1118253.772	6306018.34	1171114.584
-1119070.692	6307018.354	1171988.019
-1119540.405	6307230.371	1172602.989
-1120084.079	6307506.04	1173235.308
-1120513.311	6307598.256	1173796.146
-1121102.928	6308070.439	1174491.744
-1121547.162	6308122.794	1175034.891
-1122011.043	6308278.804	1175611.034
-1122570.815	6308606.909	1176275.567
-1123043.681	6308835.293	1176882.029
-1123600.177	6309187.937	1177546.151
-1124061.855	6309271.306	1178118.341
-1124554.124	6309493.283	1178722.925
-1125139.097	6309892.901	1179417.632
-1125485.959	6309743.002	1179881.015
-1126103.418	6310192.448	1180588.074
-1126575.377	6310395.119	1181213.956
-1127115.059	6310670.14	1181831.481
-1127694.878	6311058.022	1182512.368
-1128016.846	6310830.426	1182988.028
-1128690.539	6311418.151	1183754.948
-1129222.666	6311720.46	1184389.038
-1129737.584	6311927.778	1185046.491
-1130204.946	6312052.957	1185627.789
-1130731.309	6312249.471	1186251.919
-1131281.97	6312629.85	1186935.815
-1131817.287	6312873.662	1187577.136
-1132288.227	6312964.985	1188154.381
-1132751.331	6313053.693	1188731.833
-1133395.276	6313617.742	1189505.439
-1133895.966	6313713.144	1190104.327
-1134453.172	6314056.81	1190793.477
-1134913.044	6314099.624	1191360.7
-1135537.488	6314558.488	1192103.058
-1135983.201	6314619.049	1192682.739
-1136609.863	6315058.921	1193404.657
-1137041.867	6315059.502	1193967.084
-1137580.17	6315296.376	1194621.344
-1138170.665	6315705.486	1195339.776
-1138659.942	6315787.983	1195939.768
-1139222.475	6316067.234	1196600.376
-1139775.98	6316322.713	1197272.884
-1140344.99	6316695.181	1197985.238
-1140812.642	6316717.929	1198556.683
-1141325.845	6316883.959	1199199.463
-1141963.969	6317321.116	1199948.224
-1142500.361	6317550.101	1200626.281
-1143007.502	6317692.987	1201233.32
-1143551.005	6317910.11	1201887.169
-1144119.708	6318234.469	1202599.759
-1144637.645	6318371.639	1203242.729
-1145296.195	6318865.619	1204005.235
-1145708.725	6318790.388	1204544.084
-1146262.082	6319049.67	1205223.687
-1146825.548	6319281.087	1205903.01
-1147473.696	6319769.449	1206692.188
-1147980.696	6319846.838	1207290.487
-1148487.867	6320009.921	1207959.482
-1149124.828	6320393.288	1208694.373
-1149649.716	6320610.682	1209349.461
-1150160.563	6320669.303	1209978.163
-1150823.993	6321180.209	1210772.538
-1151289.993	6321183.01	1211353.95
-1151895.918	6321512.659	1212091.417
-1152453.52	6321745.228	1212772.006
-1152987.782	6321884.895	1213432.44
-1153586.705	6322246.333	1214147.026
-1154109.589	6322353.974	1214813.538
-1154671.779	6322576.411	1215483.74
-1155321.523	6323009.987	1216275.145
-1155792.243	6322986.976	1216864.817
-1156506.975	6323612.113	1217698.627
-1156915.184	6323438.954	1218235.67
-1157680.355	6324085.719	1219124.644
-1158054.242	6323881.79	1219637.973
-1158722.04	6324303.808	1220420.955
-1159311.741	6324576.181	1221152.876
-1159896.623	6324849.129	1221877.125
-1160480.933	6325065.647	1222555.106
-1161063.083	6325326.456	1223265.172
-1161617.028	6325511.7	1223966.527
-1162165.923	6325676.666	1224641.12
-1162798.066	6326034.247	1225415.814
-1163394.844	6326294.385	1226128.716
-1164017.038	6326581.885	1226865.884
-1164523.364	6326682.936	1227534.49
-1165118.528	6326912.755	1228258.234
-1165783.57	6327312.52	1229038.396
-1166251.069	6327266.786	1229667.347
-1166911.709	6327693.796	1230442.825
-1167527.622	6327959.138	1231171.558
-1168001.562	6327863.054	1231763.968
-1168806.504	6328693.756	1232731.726
-1169204.916	6328415.245	1233241.75
-1169898.578	6328865.861	1234059.885
-1170601.197	6329376.139	1234909.245
-1171026.704	6329147.315	1235466.357
-1171704.083	6329570.253	1236270.182
-1172331.187	6329882.107	1237041.963
-1172849.42	6329907.433	1237686.531
-1173557.511	6330422.877	1238515.38
-1174003.794	6330278.928	1239115.523
-1174654.933	6330660.836	1239914.141
-1175632.918	6331726.73	1240987.581
-1175721.38	6330726.402	1241246.209
-1176509.478	6331371.884	1242149.273
-1177309.963	6332053.846	1243085.615
-1177734.637	6331865.339	1243651.832
-1178348.9	6332092.699	1244390.499
-1179126.455	6332687.223	1245296.652
-1179598.606	6332591.089	1245922.76
-1180066.514	6332497.803	1246517.721
-1180974.734	6333437.492	1247575.733
-1181400.791	6333239.617	1248169.912
-1182086.595	6333610.83	1248967.229
-1182808.767	6334039.059	1249815.898
-1183319.011	6334025.809	1250464.843
-1183991.898	6334419.741	1251302.261
-1184567.295	6334523.772	1252005.735
-1185229.224	6334814.276	1252787.638
-1185983.125	6335361.572	1253677.582
-1186386.18	6335049.839	1254214.566
-1187037.167	6335355.961	1255043.293
-1187722.548	6335723.213	1255856.66
-1188440.602	6336155.541	1256677.98
-1189051.183	6336314.517	1257446.227
-1189549.611	6336262.293	1258116.707
-1190282.597	6336734.665	1258979.498
-1190952.868	6337025.689	1259780.328
-1191654.834	6337446.237	1260623.719
-1192133.983	6337244.13	1261250.825
-1192812.555	6337617.973	1262069.391
-1193632.792	6338195.749	1263015.332
-1194091.151	6338058.856	1263625.548
-1194746.457	6338319.038	1264444.61
-1195278.163	6338300.538	1265133.626
-1196126.171	6338952.016	1266083.229
-1196757.07	6339175.837	1266886.233
-1197305.575	6339188.386	1267577.03
-1198206.731	6340038.195	1268629.228
-1198684.617	6339815.524	1269246.692
-1199211.142	6339789.276	1269918.764
-1200029.052	6340375.581	1270849.838
-1200705.754	6340701.414	1271699.378
-1201176.59	6340484.329	1272327.715
-1201948.9	6341037.633	1273234.529
-1202625.861	6341262.804	1274074.787
-1203327.4	6341554.528	1274892.36
-1203932.908	6341683.854	1275640.022
-1204609.214	6341991.497	1276475.934
-1205216.88	6342095.753	1277245.519
-1206009.393	6342595.767	1278149.12
-1206552.456	6342581.387	1278869.264
-1207256.952	6342851.459	1279714.744
-1207881.416	6342969.156	1280485.628
-1208442.065	6343001.726	1281212.239
-1209375.431	6343816.24	1282279.278
-1210019.782	6343990.712	1283074.319
-1210661.455	6344171.365	1283880.246
-1211192.894	6344051.232	1284543.965
-1212035.385	6344684.294	1285544.143
-1212589.787	6344609.442	1286239.535
-1213345.846	6345015.236	1287140.873
